timestamp,consumption_kwh,temperature_celsius,hour,day_of_week,month,is_weekend,is_holiday,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2006-12-19 18:00:00,2.2047000000000003,5.706315849244968,18,1,12,0,0,237.6405,9.256666666666666,0.0,44.0,1038.0
2006-12-19 19:00:00,1.8420999999999998,2.6276025953976254,19,1,12,0,0,241.07999999999998,7.6033333333333335,0.0,3.0,699.0
2006-12-19 20:00:00,2.940533333333333,1.3985704410301911,20,1,12,0,0,241.32816666666668,12.479999999999999,0.0,1614.0,0.0
2006-12-19 21:00:00,1.4428666666666667,3.9117393863656735,21,1,12,0,0,240.87,6.343333333333334,0.0,747.0,0.0
2006-12-19 22:00:00,0.7200000000000001,-0.6183537394240664,22,1,12,0,0,242.67933333333335,3.0133333333333336,0.0,70.0,0.0
2006-12-19 23:00:00,0.3837,0.7157029106668502,23,1,12,0,0,246.62716666666665,1.5833333333333333,0.0,10.0,0.0
2006-12-20 00:00:00,0.4598333333333333,-0.4779649625927429,0,2,12,0,0,245.81133333333335,1.9866666666666668,0.0,43.0,0.0
2006-12-20 01:00:00,0.25866666666666666,-0.09013074524986142,1,2,12,0,0,243.80533333333332,1.1133333333333333,0.0,10.0,0.0
2006-12-20 02:00:00,0.7843666666666667,2.0718400578689393,2,2,12,0,0,245.5675,3.243333333333333,0.0,42.0,476.0
2006-12-20 03:00:00,0.3100333333333333,0.753143682178868,3,2,12,0,0,246.1508333333333,1.3433333333333333,0.0,10.0,42.0
2006-12-20 04:00:00,0.289,1.5852649300862771,4,2,12,0,0,246.43366666666668,1.2466666666666666,0.0,28.0,0.0
2006-12-20 05:00:00,0.2627,5.9085297047924925,5,2,12,0,0,244.7955,1.12,0.0,12.0,0.0
2006-12-20 06:00:00,0.28359999999999996,4.9648236237215,6,2,12,0,0,244.074,1.18,0.0,0.0,0.0
2006-12-20 07:00:00,1.5266333333333333,5.68616472467067,7,2,12,0,0,243.315,6.4366666666666665,0.0,31.0,280.0
2006-12-20 08:00:00,2.9176,4.413988799539993,8,2,12,0,0,239.79233333333335,12.203333333333335,0.0,577.0,1057.0
2006-12-20 09:00:00,1.3855333333333333,6.532806145220238,9,2,12,0,0,243.12283333333335,5.626666666666666,0.0,32.0,1086.0
2006-12-20 10:00:00,1.5103000000000002,8.56199964874386,10,2,12,0,0,240.5805,6.25,0.0,194.0,1063.0
2006-12-20 11:00:00,2.8924000000000003,8.797056719588207,11,2,12,0,0,240.51316666666668,12.073333333333332,0.0,1510.0,1062.0
2006-12-20 12:00:00,1.4210333333333334,10.058144268194981,12,2,12,0,0,242.6063333333333,5.826666666666667,0.0,5.0,1081.0
2006-12-20 13:00:00,1.4284,10.010529751567088,13,2,12,0,0,242.46766666666664,5.88,0.0,28.0,1080.0
2006-12-20 14:00:00,1.2949,9.936748880370073,14,2,12,0,0,244.0345,5.319999999999999,0.0,3.0,995.0
2006-12-20 15:00:00,0.2811333333333333,6.506015316289034,15,2,12,0,0,245.71916666666667,1.2366666666666668,0.0,12.0,0.0
2006-12-20 16:00:00,0.46843333333333337,8.212965841096334,16,2,12,0,0,244.1135,2.07,0.0,19.0,0.0
2006-12-20 17:00:00,0.5735,7.5126360787371915,17,2,12,0,0,242.92066666666668,2.3766666666666665,0.0,0.0,0.0
2006-12-20 18:00:00,2.8368333333333333,5.49119834866903,18,2,12,0,0,239.24066666666667,11.893333333333334,0.0,31.0,631.0
2006-12-20 19:00:00,3.2486333333333333,1.9952195559899946,19,2,12,0,0,236.73983333333334,13.71,0.0,0.0,1031.0
2006-12-20 20:00:00,3.5754666666666663,2.0742981025446676,20,2,12,0,0,236.34516666666664,15.136666666666667,0.0,31.0,1027.0
2006-12-20 21:00:00,3.646066666666667,-0.2739231666592423,21,2,12,0,0,235.99233333333333,15.403333333333334,0.0,0.0,1024.0
2006-12-20 22:00:00,3.058966666666667,3.6434640789141164,22,2,12,0,0,238.86049999999997,12.753333333333332,0.0,22.0,1049.0
2006-12-20 23:00:00,2.3817666666666666,2.204183167362226,23,2,12,0,0,242.39116666666666,9.786666666666667,0.0,8.0,1079.0
2006-12-21 00:00:00,1.5358666666666667,0.45494215649290437,0,3,12,0,0,243.42583333333332,6.323333333333333,0.0,0.0,1088.0
2006-12-21 01:00:00,1.3979666666666666,-0.13091160659894885,1,3,12,0,0,243.69816666666665,5.6866666666666665,0.0,31.0,1091.0
2006-12-21 02:00:00,1.2749,-0.2502472762459256,2,3,12,0,0,243.65366666666665,5.15,0.0,0.0,1032.0
2006-12-21 03:00:00,0.3026,4.452580817870362,3,3,12,0,0,244.56716666666668,1.3333333333333333,0.0,30.0,0.0
2006-12-21 04:00:00,0.24673333333333333,5.234545480139724,4,3,12,0,0,244.74016666666665,1.02,0.0,0.0,0.0
2006-12-21 05:00:00,0.2907,0.6476950665552863,5,3,12,0,0,243.9495,1.2633333333333332,0.0,23.0,0.0
2006-12-21 06:00:00,0.29566666666666663,8.229257030501769,6,3,12,0,0,244.8505,1.22,0.0,8.0,0.0
2006-12-21 07:00:00,1.2804666666666666,3.8961500296924156,7,3,12,0,0,241.29366666666664,5.37,0.0,0.0,0.0
2006-12-21 08:00:00,1.5630333333333333,9.508778949357703,8,3,12,0,0,239.4945,6.593333333333334,0.0,30.0,305.0
2006-12-21 09:00:00,2.5758,10.9550836001438,9,3,12,0,0,238.47766666666666,10.78,666.0,562.0,1046.0
2006-12-21 10:00:00,1.7677,9.586221859799313,10,3,12,0,0,239.70600000000002,7.403333333333333,569.0,31.0,890.0
2006-12-21 11:00:00,0.5346551724137931,8.567361514170898,11,3,12,0,0,241.58793103448278,2.382758620689655,0.0,0.0,0.0
2006-12-21 12:00:00,0.8191333333333333,9.81635030532517,12,3,12,0,0,242.67416666666668,3.5833333333333335,0.0,460.0,0.0
2006-12-21 13:00:00,1.6882333333333333,10.421639579338262,13,3,12,0,0,241.79783333333336,7.0600000000000005,0.0,1192.0,233.0
2006-12-21 14:00:00,1.0239,6.502234745495304,14,3,12,0,0,243.3195,4.336666666666667,0.0,72.0,500.0
2006-12-21 15:00:00,0.3074,3.0878006882079694,15,3,12,0,0,242.90633333333332,1.3633333333333333,0.0,10.0,0.0
2006-12-21 16:00:00,1.3600666666666668,6.869221985578446,16,3,12,0,0,239.90633333333332,5.623333333333333,0.0,43.0,1037.0
2006-12-21 17:00:00,1.7526333333333333,9.42969832234245,17,3,12,0,0,235.01833333333335,7.533333333333333,0.0,10.0,719.0
2006-12-21 18:00:00,2.4433000000000002,3.9799739991230974,18,3,12,0,0,233.89433333333332,10.416666666666666,0.0,42.0,1006.0
2006-12-21 19:00:00,2.1971333333333334,5.314946709252473,19,3,12,0,0,235.00050000000002,9.356666666666666,281.0,10.0,702.0
2006-12-21 20:00:00,2.4373666666666667,4.045968283829594,20,3,12,0,0,234.50033333333334,10.44,249.0,36.0,257.0
2006-12-21 21:00:00,0.9822666666666666,0.4837672557148258,21,3,12,0,0,238.31216666666666,4.1033333333333335,0.0,2.0,515.0
2006-12-21 22:00:00,0.28026666666666666,1.4284345905009472,22,3,12,0,0,242.8665,1.2066666666666668,0.0,12.0,0.0
2006-12-21 23:00:00,0.2704333333333333,2.7849459848583296,23,3,12,0,0,245.35033333333334,1.1733333333333333,0.0,19.0,0.0
2006-12-22 00:00:00,0.2669333333333333,-0.8400360081830727,0,4,12,0,0,245.67816666666667,1.1433333333333333,0.0,0.0,0.0
2006-12-22 01:00:00,0.272,0.9231479817255532,1,4,12,0,0,244.45383333333334,1.1733333333333333,0.0,31.0,0.0
2006-12-22 02:00:00,0.26763333333333333,0.5713265192981559,2,4,12,0,0,246.83783333333335,1.1433333333333333,0.0,0.0,0.0
2006-12-22 03:00:00,0.27386666666666665,-1.0044921652057015,3,4,12,0,0,245.79283333333333,1.1733333333333333,0.0,31.0,0.0
2006-12-22 04:00:00,0.26426666666666665,1.3916580603991198,4,4,12,0,0,245.3595,1.1366666666666667,0.0,0.0,0.0
2006-12-22 05:00:00,0.8068333333333334,7.015137000128778,5,4,12,0,0,245.11933333333334,3.33,0.0,23.0,534.0
2006-12-22 06:00:00,0.4796333333333333,6.836424499648992,6,4,12,0,0,245.3093333333333,2.033333333333333,0.0,8.0,0.0
2006-12-22 07:00:00,1.7231999999999998,8.15240508130222,7,4,12,0,0,240.929,7.206666666666666,0.0,0.0,224.0
2006-12-22 08:00:00,2.7443999999999997,10.276559692452707,8,4,12,0,0,240.45033333333333,11.426666666666668,667.0,31.0,1063.0
2006-12-22 09:00:00,1.8963,9.430075533138762,9,4,12,0,0,239.54966666666667,7.87,601.0,0.0,1055.0
2006-12-22 10:00:00,1.3449666666666669,7.543656982999549,10,4,12,0,0,239.67933333333335,5.569999999999999,0.0,30.0,1055.0
2006-12-22 11:00:00,1.2525666666666666,10.372593055935544,11,4,12,0,0,238.3455,5.260000000000001,225.0,0.0,762.0
2006-12-22 12:00:00,1.2284666666666666,6.043630665963514,12,4,12,0,0,240.199,5.516666666666667,638.0,34.0,0.0
2006-12-22 13:00:00,0.6719,11.368736031116889,13,4,12,0,0,240.68583333333333,3.04,0.0,0.0,0.0
2006-12-22 14:00:00,0.8155666666666667,6.18689262317922,14,4,12,0,0,240.8311666666667,3.55,0.0,34.0,362.0
2006-12-22 15:00:00,1.4516333333333333,6.135016174349948,15,4,12,0,0,241.859,5.973333333333333,0.0,0.0,1075.0
2006-12-22 16:00:00,1.5712000000000002,11.629606598258885,16,4,12,0,0,241.79483333333334,6.4766666666666675,0.0,32.0,1074.0
2006-12-22 17:00:00,1.4968,5.10122658277019,17,4,12,0,0,238.84466666666668,6.243333333333334,0.0,0.0,631.0
2006-12-22 18:00:00,2.6869666666666663,5.144792433560426,18,4,12,0,0,237.5076666666667,11.389999999999999,0.0,31.0,234.0
2006-12-22 19:00:00,3.9381666666666666,1.162076178256251,19,4,12,0,0,237.406,16.54,0.0,0.0,1036.0
2006-12-22 20:00:00,3.5360666666666662,-0.5045318264612666,20,4,12,0,0,235.5305,15.05,469.0,34.0,1021.0
2006-12-22 21:00:00,4.548666666666667,0.2876001889244164,21,4,12,0,0,235.13616666666667,19.453333333333333,551.0,0.0,1005.0
2006-12-22 22:00:00,3.0650666666666666,-0.014514854366145524,22,4,12,0,0,239.19966666666667,12.983333333333333,0.0,23.0,0.0
2006-12-22 23:00:00,2.4191999999999996,4.741973655847688,23,4,12,0,0,241.92999999999998,10.266666666666667,0.0,8.0,0.0
2006-12-23 00:00:00,1.6982333333333333,1.9674166704357017,0,5,12,1,0,243.02033333333333,7.4366666666666665,0.0,2.0,0.0
2006-12-23 01:00:00,1.7227999999999999,-1.225883702395108,1,5,12,1,0,243.8125,7.55,0.0,29.0,0.0
2006-12-23 02:00:00,1.7007666666666665,0.9065118019059228,2,5,12,1,0,243.84133333333332,7.510000000000001,0.0,0.0,0.0
2006-12-23 03:00:00,1.7715333333333334,2.5914684197369793,3,5,12,1,0,243.68699999999998,7.656666666666666,0.0,31.0,0.0
2006-12-23 04:00:00,1.8916,4.177002418339232,4,5,12,1,0,243.006,8.156666666666668,0.0,0.0,124.0
2006-12-23 05:00:00,2.2291000000000003,2.1232025873901934,5,5,12,1,0,242.44916666666668,9.53,0.0,28.0,424.0
2006-12-23 06:00:00,1.6493666666666666,6.093373742213751,6,5,12,1,0,242.46683333333334,7.239999999999999,0.0,3.0,0.0
2006-12-23 07:00:00,4.023366666666666,6.168834245263442,7,5,12,1,0,237.767,16.983333333333334,0.0,0.0,651.0
2006-12-23 08:00:00,4.190833333333333,5.9426259234959815,8,5,12,1,0,239.10316666666668,17.55666666666667,0.0,31.0,1050.0
2006-12-23 09:00:00,3.2464,6.171398481676067,9,5,12,1,0,240.8125,13.53,0.0,0.0,1066.0
2006-12-23 10:00:00,2.972166666666667,10.479458814268295,10,5,12,1,0,239.137,12.56,0.0,31.0,516.0
2006-12-23 11:00:00,3.159,9.421170382650661,11,5,12,1,0,237.715,13.303333333333335,0.0,0.0,649.0
2006-12-23 12:00:00,2.9288000000000003,10.393441057262796,12,5,12,1,0,238.7565,12.35,0.0,10.0,574.0
2006-12-23 13:00:00,3.4063,9.734826164634578,13,5,12,1,0,239.85083333333333,14.313333333333333,0.0,21.0,1057.0
2006-12-23 14:00:00,3.757966666666667,8.60543916674094,14,5,12,1,0,240.501,15.76,0.0,0.0,1063.0
2006-12-23 15:00:00,4.0491,6.693923866682818,15,5,12,1,0,241.3135,16.89666666666667,0.0,31.0,1070.0
2006-12-23 16:00:00,4.349100000000001,4.8304741347251525,16,5,12,1,0,240.47683333333333,18.216666666666665,76.0,65.0,1063.0
2006-12-23 17:00:00,5.452533333333333,4.318610430019205,17,5,12,1,0,233.64416666666665,23.36,971.0,40.0,1005.0
2006-12-23 18:00:00,3.8794,3.2855763416048456,18,5,12,1,0,238.00050000000002,16.363333333333333,0.0,1.0,1041.0
2006-12-23 19:00:00,4.1178333333333335,3.5624418391669157,19,5,12,1,0,238.72933333333333,17.3,0.0,36.0,1048.0
2006-12-23 20:00:00,4.1814,1.6615454329703052,20,5,12,1,0,238.51883333333333,17.596666666666668,0.0,21.0,1045.0
2006-12-23 21:00:00,3.2884333333333333,4.324396184818724,21,5,12,1,0,238.59466666666668,13.893333333333334,0.0,13.0,340.0
2006-12-23 22:00:00,4.327933333333333,3.0176498179289313,22,5,12,1,0,238.19033333333334,18.31,866.0,30.0,0.0
2006-12-23 23:00:00,5.5624666666666664,3.702072108305031,23,5,12,1,0,239.87150000000003,23.3,756.0,2.0,940.0
2006-12-24 00:00:00,4.0280000000000005,2.4087741417639976,0,6,12,1,0,239.11266666666668,17.08,0.0,30.0,1052.0
2006-12-24 01:00:00,3.2757,0.8412647709102603,1,6,12,1,0,237.61066666666665,14.016666666666667,437.0,2.0,1038.0
2006-12-24 02:00:00,2.303033333333333,0.9005784159735275,2,6,12,1,0,244.43266666666665,10.066666666666666,461.0,22.0,220.0
2006-12-24 03:00:00,1.6067666666666667,2.58227266112631,3,6,12,1,0,246.862,7.346666666666667,0.0,9.0,0.0
2006-12-24 04:00:00,1.5761,3.275271161499225,4,6,12,1,0,245.86616666666666,7.266666666666667,0.0,3.0,0.0
2006-12-24 05:00:00,1.6319000000000001,5.225278797853745,5,6,12,1,0,245.83566666666667,7.533333333333333,0.0,28.0,0.0
2006-12-24 06:00:00,1.8952,1.3578728383061787,6,6,12,1,0,245.59083333333334,8.446666666666667,0.0,0.0,0.0
2006-12-24 07:00:00,1.4764000000000002,5.433158527816385,7,6,12,1,0,242.79533333333333,6.97,0.0,31.0,0.0
2006-12-24 08:00:00,1.4277666666666666,5.554457486050728,8,6,12,1,0,241.69866666666667,6.596666666666667,0.0,0.0,0.0
2006-12-24 09:00:00,2.7256666666666667,5.0473115832160715,9,6,12,1,0,239.8898333333333,11.81,0.0,23.0,863.0
2006-12-24 10:00:00,2.6753333333333336,7.5448085451903415,10,6,12,1,0,236.69816666666665,11.376666666666667,0.0,520.0,1030.0
2006-12-24 11:00:00,2.0929333333333333,9.852551247374514,11,6,12,1,0,237.66816666666668,8.813333333333333,0.0,94.0,1038.0
2006-12-24 12:00:00,1.5,10.874221207858415,12,6,12,1,0,236.93233333333333,6.446666666666667,0.0,379.0,125.0
2006-12-24 13:00:00,3.2399333333333336,11.283925287989195,13,6,12,1,0,237.29633333333334,13.786666666666667,0.0,1831.0,343.0
2006-12-24 14:00:00,1.3715333333333333,8.652959525129074,14,6,12,1,0,243.928,5.6433333333333335,0.0,92.0,603.0
2006-12-24 15:00:00,3.0968333333333335,4.298297188996682,15,6,12,1,0,243.18283333333332,12.823333333333332,393.0,1837.0,0.0
2006-12-24 16:00:00,2.0071333333333334,7.255467240589828,16,6,12,1,0,243.88066666666666,8.313333333333334,412.0,52.0,579.0
2006-12-24 17:00:00,1.6864999999999999,9.546830987289322,17,6,12,1,0,238.02033333333333,7.13,0.0,31.0,0.0
2006-12-24 18:00:00,0.5052,6.8433581257790035,18,6,12,1,0,241.15633333333332,2.1100000000000003,0.0,36.0,0.0
2006-12-24 19:00:00,0.45403333333333334,4.124038702825416,19,6,12,1,0,241.41983333333334,1.85,0.0,0.0,0.0
2006-12-24 20:00:00,0.4741,7.6191206684022985,20,6,12,1,0,241.94233333333335,1.9566666666666668,0.0,0.0,0.0
2006-12-24 21:00:00,0.4840333333333333,-0.29539383163995137,21,6,12,1,0,242.20816666666667,2.0033333333333334,0.0,35.0,0.0
2006-12-24 22:00:00,0.4797666666666666,2.1821234366712354,22,6,12,1,0,243.3781666666667,1.97,0.0,0.0,0.0
2006-12-24 23:00:00,0.48633333333333334,5.617881637709004,23,6,12,1,0,243.09233333333336,2.0133333333333336,0.0,27.0,0.0
2006-12-25 00:00:00,0.9995666666666667,-1.2234342624809624,0,0,12,0,1,244.10649999999998,4.1466666666666665,0.0,9.0,177.0
2006-12-25 01:00:00,1.2067666666666665,-0.780376818716422,1,0,12,0,1,244.6745,4.930000000000001,0.0,0.0,693.0
2006-12-25 02:00:00,0.438,-1.0635237243447202,2,0,12,0,1,248.53633333333335,1.8433333333333333,0.0,36.0,0.0
2006-12-25 03:00:00,0.5899666666666668,-0.5187320830796769,3,0,12,0,1,248.28183333333334,2.4,0.0,0.0,0.0
2006-12-25 04:00:00,0.5786666666666667,3.18787755088423,4,0,12,0,1,248.72933333333333,2.3466666666666667,0.0,0.0,0.0
2006-12-25 05:00:00,0.6201000000000001,3.700832031400958,5,0,12,0,1,248.09466666666668,2.51,0.0,37.0,0.0
2006-12-25 06:00:00,0.26406666666666667,4.307469462108485,6,0,12,0,1,247.00383333333332,1.09,0.0,0.0,0.0
2006-12-25 07:00:00,0.6768,7.271991229316489,7,0,12,0,1,243.39216666666667,2.8333333333333335,0.0,9.0,20.0
2006-12-25 08:00:00,2.6111,7.739878091293376,8,0,12,0,1,242.39916666666667,10.79,0.0,26.0,637.0
2006-12-25 09:00:00,1.4934666666666667,7.414241455369927,9,0,12,0,1,244.18766666666667,6.126666666666667,0.0,0.0,0.0
